bedType,bed,roomType,view,master_room_type,,room_name,stt
triple ,,Standart,,Standard,,Triple Room With Bunk Bed And Shared Bathroom,2
triple ,,Standart,,Standard,,Triple Room With No Window,2
triple ,,Standart,,Standard,,Triple Room With Private Bathroom,2
triple ,,Standart,,Standard,,Triple Room With Shared Bathroom,2
triple ,,Standart,,Standard,,Triple Room With Shower,2
triple ,,Standart,,Standard,,Triple Room With Window,2
triple ,,Standart,,Standard,,"Triple Room, 1 Bedroom, Non Smoking, Lakeside",2
triple ,,Standart,,Standard,,"Triple Room, 1 King Bed",2
triple ,,Standart,,Standard,,"Triple Room, 2 Bedrooms",2
triple single ,,Standart,,Standard,,"Triple Room, 3 Single Beds",2
triple ,,Standart,,Standard,,"Triple Room, Balcony",2
triple ,,Standart,,Standard,,"Triple Room, Bathtub",2
triple ,,Standart,,Standard,,"Triple Room, Multiple Beds",2
triple ,,Standart,,Standard,,"Triple Room, No View",2
triple ,,Standart,,Standard,,"Triple Room, Private Bathroom",2
triple ,,Standart,,Standard,,Triple Standard,2
triple ,,Standart,,Standard,,Triple With View,2
triple ,,Standart,,Standard,,Triple With Window,2
double twin  ,,Standart,,Standard,,Twin - 2 Double Beds,2
twin ,,Standart,,Standard,,Twin - Bedroom,2
twin ,,Standart,,Standard,,Twin - Hollywood Style Bed,2
twin ,,Standart,,Standard,,Twin - Japanese Style,2
twin ,,Standart,,Standard,,Twin - Private Bathroom,2
twin ,,Standart,,Standard,,Twin - Private Room,2
twin ,,Standart,,Standard,,Twin - Shared Bathroom,2
twin ,,Standart,,Standard,,Twin - Smoking,2
twin ,,Standart,,Standard,,Twin (Bunk Bed Type),2
twin ,,Standart,,Standard,,Twin (Free Pickup),2
twin ,,Standart,,Standard,,Twin (No Window),2
twin ,,Standart,,Standard,,Twin (Shared Bathroom),2
twin ,,Standart,,Standard,,Twin (With Fan And Shared Bathroom),2
twin ,,Standart,,Standard,,Twin Alcove Cosy,2
twin ,,Standart,,Standard,,Twin Balcony,2
twin ,,Standart,,Standard,,Twin Bed,2
twin ,,Standart,,Standard,,Twin Bed - Shared Bathroom,2
twin ,,Standart,,Standard,,Twin Bed (With Window),2
twin ,,Standart,,Standard,,Twin Bed Balcony,2
twin ,,Standart,,Standard,,Twin Bed No Window,2
twin ,,Standart,,Standard,,Twin Bed Overwater Pavilion,2
twin ,,Standart,,Standard,,Twin Bed Private,2
twin ,,Standart,,Standard,,Twin Bed Private Room,2
twin ,,Standart,,Standard,,Twin Bed Private Share Bathroom,2
twin ,,Standart,,Standard,,Twin Bed Private With Shared Bathroom,2
twin ,,Standart,,Standard,,Twin Bed Room,2
twin ,,Standart,,Standard,,Twin Bed Room - Shared Bathroom,2
twin ,,Standart,,Standard,,Twin Bed Room (Bunk Bed),2
twin ,,Standart,,Standard,,Twin Bed Room With Private Bathroom,2
twin ,,Standart,,Standard,,Twin Bed With Fan&Amp,2
twin ,,Standart,,Standard,,Twin Bed With Shared Bathroom,2
twin ,,Standart,,Standard,,Twin Bed With Window,2
twin ,,Standart,,Standard,,Twin Beds In 18-Bed Mixed Room,2
twin ,,Standart,,Standard,,Twin Beds Room,2
twin ,,Standart,,Standard,,Twin Beds Share Bathroom,2
twin ,,Standart,,Standard,,Twin Bunk Bed Room,2
twin ,,Standart,,Standard,,Twin Bunk Bed With Shared Bathroom,2
twin ,,Standart,,Standard,,Twin Bunk Private,2
twin ,,Standart,,Standard,,Twin Bunk Private Room (Shared Bathroom),2
twin ,,Standart,,Standard,,"Twin Bunk Private Room, Shared Bathroom",2
twin ,,Standart,,Standard,,Twin Bunk Shared Bathroom,2
twin ,,Standart,,Standard,,Twin Business,2
twin ,,Standart,,Standard,,Twin Chalet,2
twin ,,Standart,,Standard,,Twin Chic,2
twin ,,Standart,city ,Standard,,Twin City View,2
twin ,,Standart,,Standard,,Twin Comfy Room,2
twin ,,Standart,,Standard,,Twin Cosmo,2
twin ,,Standart,,Standard,,Twin Courtyard,2
twin ,,Standart,,Standard,,Twin Cozy,2
twin ,,Standart,city ,Standard,,Twin Days City View,2
twin ,,Standart,,Standard,,Twin Dorsett,2
twin ,,Standart,,Standard,,Twin Economy,2
twin ,,Standart,,Standard,,Twin Economy With Shared Bathroom,2
twin ,,Standart,,Standard,,Twin Ensuite,2
twin ,,Standart,,Standard,,Twin Express Room Standard Without Window,2
twin ,,Standart,,Standard,,Twin Fan Share Bathroom,2
twin ,,Standart,,Standard,,Twin Grand,2
twin ,,Standart,,Standard,,Twin Grand Room,2
twin ,,Standart,,Standard,,Twin Guest Room,2
twin ,,Standart,,Standard,,Twin Guest Room Hilton Plus,2
twin ,,Standart,,Standard,,Twin Heliconia,2
twin ,,Standart,,Standard,,Twin Hilton Guestroom Plus,2
twin ,,Standart,,Standard,,Twin Inner,2
twin ,,Standart,,Standard,,Twin Kokomate - Twin,2
twin ,,Standart,,Standard,,Twin Malaysian,2
twin ,,Standart,,Standard,,Twin Marina View,2
twin ,,Standart,,Standard,,Twin My,2
twin ,,Standart,,Standard,,Twin My (No Window),2
twin ,,Standart,,Standard,,Twin No Window,2
twin ,,Standart,,Standard,,Twin Park  View Room,2
twin ,,Standart,,Standard,,Twin Park Room,2
twin ,,Standart,,Standard,,Twin Park View  Room,2
twin ,,Standart,,Standard,,"Twin Plus One Room, Shared Bathroom",2
twin ,,Standart,,Standard,,Twin Private (Shared Bathroom),2
twin ,,Standart,,Standard,,Twin Private Loft Room,2
twin ,,Standart,,Standard,,Twin Room - 2 Beds,2
single twin ,,Standart,,Standard,,Twin Room - 2 Single Beds,2
twin ,,Standart,,Standard,,Twin Room - Budget,2
twin ,,Standart,,Standard,,Twin Room - Budget - Shared Bath,2
twin ,,Standart,,Standard,,Twin Room - Bunk Bed,2
twin ,,Standart,,Standard,,Twin Room - Business,2
twin ,,Standart,city ,Standard,,Twin Room - City View,2
twin ,,Standart,,Standard,,Twin Room - Comfort,2
twin ,,Standart,,Standard,,Twin Room - Economy,2
twin ,,Standart,,Standard,,Twin Room - Female Only,2
twin ,,Standart,,Standard,,Twin Room - Grand,2
twin ,,Standart,,Standard,,Twin Room - Loft,2
twin ,,Standart,,Standard,,Twin Room - Marina View,2
twin ,,Standart,,Standard,,Twin Room - No View,2
twin ,,Standart,,Standard,,Twin Room - No Window,2
twin ,,Standart,,Standard,,Twin Room - Pacific,2
twin ,,Standart,,Standard,,Twin Room - Panoramic,2
twin ,,Standart,,Standard,,Twin Room - Park View,2
twin ,,Standart,River,Standard,,Twin Room - River View,2
twin ,,Standart,sea,Standard,,Twin Room - Sea View,2
twin ,,Standart,,Standard,,Twin Room - Signature,2
twin ,,Standart,,Standard,,Twin Room - Tower,2
single twin ,,Standart,,Standard,,Twin Room (2 Single Beds),2
twin ,,Standart,,Standard,,Twin Room (Bunk Bed),2
twin ,,Standart,,Standard,,Twin Room (No Windows),2
twin ,,Standart,,Standard,,Twin Room (Private Room - Bunk Bed),2
twin ,,Standart,,Standard,,Twin Room 1 Shared Bathroom,2
twin ,,Standart,,Standard,,Twin Room No Window,2
twin ,,Standart,,Standard,,Twin Room No Windows,2
twin ,,Standart,,Standard,,Twin Room Non Smoking,2
twin ,,Standart,,Standard,,Twin Room Tower 2,2
twin ,,Standart,,Standard,,Twin Room With Air-Con,2
twin ,,Standart,,Standard,,Twin Room With Garden View,2
twin ,,Standart,,Standard,,Twin Room With Private Bathroom,2
twin ,,Standart,,Standard,,Twin Room With Shared  Bathroom,2
twin ,,Standart,,Standard,,Twin Room With Shared Bathroom,2
twin ,,Standart,,Standard,,Twin Room With Shower,2
twin ,,Standart,,Standard,,Twin Room With Window,2
double twin  ,,Standart,,Standard,,"Twin Room, 1 Double Bed, Smoking",2
double twin  ,,Standart,,Standard,,"Twin Room, 2 Double Beds (Free One-Way Airport Transfer)",2
twin ,,Standart,,Standard,,"Twin Room, 2 Twin Beds",2
twin ,,Standart,,Standard,,"Twin Room, 2 Twin Beds (Park)",2
twin ,,Standart,,Standard,,"Twin Room, 2 Twin Beds, No Windows",2
twin ,,Standart,,Standard,,"Twin Room, Lake View, Overwater (Panoramic)",2
twin ,,Standart,,Standard,,"Twin Room, No Windows",2
twin ,,Standart,,Standard,,"Twin Room, No Windows (Hollywood)",2
twin ,,Standart,,Standard,,"Twin Room, Non Smoking",2
twin ,,Standart,,Standard,,"Twin Room, Shared Bathroom",2
twin ,,Standart,,Standard,,"Twin Room, Shared Bathroom (Private)",2
twin ,,Standart,,Standard,,Twin Run Of The House,2
twin ,,Standart,,Standard,,Twin Share Bathroom,2
twin ,,Standart,,Standard,,Twin Sharing,2
twin ,,Standart,,Standard,,Twin Sharing Room,2
twin ,,Standart,,Standard,,Twin Signature Twin,2
twin ,,Standart,,Standard,,Twin Silka Room,2
single twin ,,Standart,,Standard,,Twin Single,2
single twin ,,Standart,,Standard,,Twin Single Bed,2
twin ,,Standart,,Standard,,Twin Skyline,2
twin ,,Standart,,Standard,,Twin Standard,2
twin ,,Standart,,Standard,,Twin Standard Holiwood Without Window,2
twin ,,Standart,,Standard,,Twin Standard No Window,2
twin ,,Standart,,Standard,,Twin Standard Pool View,2
twin ,,Standart,,Standard,,Twin Standard-Without Window,2
twin ,,Standart,,Standard,,Twin Swiss Avantage,2
twin ,,Standart,,Standard,,Twin Tower View,2
twin ,,Standart,,Standard,,Twin Towers View,2
twin ,,Standart,,Standard,,Twin Towers View Room (Formerly Grand Towers View Room),2
twin ,,Standart,,Standard,,Twin Twin Beds Standard,2
twin ,,Standart,,Standard,,Twin Twin Standard,2
twin ,,Standart,,Standard,,Twin Twin Towers View Room,2
twin ,,Standart,,Standard,,Twin Two Beds,2
twin ,,Standart,,Standard,,Twin Urban,2
twin ,,Standart,,Standard,,Twin Urban Den,2
twin ,,Standart,,Standard,,Twin With Balcony,2
twin ,,Standart,,Standard,,Twin With Fan - No Window,2
twin ,,Standart,,Standard,,Twin With Shared Bathroom,2
twin ,,Standart,,Standard,,Twin With View,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Balcony,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Budget,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Budget (No Window),2
double twin  ,,Standart,,Standard,,Twin/Double Room - Bunk Bed,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Business,2
double twin  ,,Standart,city ,Standard,,Twin/Double Room - City View,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Comfort,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Corner,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Diplomat,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Economy,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Economy - No View,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Garden View,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Grand,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Grand - Balcony,2
double twin  ,,Standart,city ,Standard,,Twin/Double Room - Grand - City View,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Grand - Marina View,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Grand - River View,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Grand Room,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Heritage,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Honeymoon,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Loft,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Luxury - Corner,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Luxury - Park View,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Marina View,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Master,2
double twin  ,,Standart,,Standard,,Twin/Double Room - No Window,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Park View,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Patio,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Pool Access,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Pool View,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Prestige,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Quay,2
double twin  ,,Standart,,Standard,,Twin/Double Room - River View,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Sea View,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Shared Bath,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Signature,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Terrace,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Tower,2
double twin  ,,Standart,,Standard,,Twin/Double Room - Vip,2
,,Standart,,Standard,,Two Bedroom,2
,,Standart,,Standard,,Two Bedroom Residensi,2
,,Standart,,Standard,,Two Beds In 2 Bed Shared Room,2
,,Standart,,Standard,,"Two Beds In 2/3 Beds, Shared Room",2
,,Standart,,Standard,,"Two Beds In 3/4 Beds, Shared Room",2
double ,,Standart,,Standard,,Two Double Beds - Non-Smoking,2
,,Standart,,Standard,,Two Queen Room,2
,,Standart,,Standard,,Two-Bedroom Residensi,2
,,Standart,,Standard,,Upgraded Room (Limited Time Offer),2
double ,,Standart,,Standard,,Upper Floor Double Private Room,2
,,Standart,,Standard,,Urban,2
,,Standart,city ,Standard,,Urban (City View),2
,,Standart,,Standard,,Urban Bunk,2
,,Standart,,Standard,,"Urban Bunk, 1 Bunk Bed",2
,,Standart,,Standard,,Urban Chic,2
,,Standart,,Standard,,Urban Den,2
,,Standart,,Standard,,Urban Den Room,2
single ,,Standart,,Standard,,"Urban Heritage, 1 Queen And 1 Single Bed",2
,,Standart,,Standard,,Urban King Room ,2
,,Standart,,Standard,,Urban Loft,2
,,Standart,,Standard,,Urban Room,2
twin ,,Standart,,Standard,,Urban Twin,2
,,Standart,,Standard,,"Urban, Room",2
,,Standart,,Standard,,Vip,2
,,Standart,,Standard,,Vip (4adults),2
double ,,Standart,,Standard,,Vip Double,2
double ,,Standart,,Standard,,Vip Double Bed,2
double ,,Standart,,Standard,,Vip Double Room,2
,,Standart,city ,Standard,,Vip Garden City View,2
,,Standart,,Standard,,Vip Ii,2
,,Standart,,Standard,,Vip Quad,2
,,Standart,,Standard,,Vip Quad Room,2
,,Standart,,Standard,,Vip Room,2
,,Standart,,Standard,,Vip Room - Balcony - Sky View,2
,,Standart,,Standard,,Vista - Flexible Rate,2
,,Standart,,Standard,,Vista Plus - Flexible Rate,2
,,Standart,,Standard,,Wake Up With Herbs,2
,,Standart,,Standard,,Whimsical,2
,,Standart,,Standard,,Wifi Oasis Queen Room With Balcony ,2
,,Standart,,Standard,,Wild West,2
,,Standart,,Standard,,Wonderful,2
,,Standart,,Standard,,Wonderful Room,2
,,Standart,,Standard,,"Wonderful Room, 1 King Bed",2
twin ,,Standart,,Standard,,Wonderful Twin,2
,,Standart,,Standard,,Ying Hua,2
,,Standart,,Standard,,Young Traveler,2
,,Standart,,Standard,,Zeeen,2
,,Standart,,Standard,,Zen,2
,,Standart suite ,,Standard suite ,,Finlayson Suite (01 Bedroom),2
,,Standart suite ,,Standard suite ,,Fire Suite,2
,,Studio,,Studio,,Akyra Studio,2
,,Studio,,Studio,,Cool Studio,2
,,Studio,,Studio,,Standard Studio Apartment,2
,,Studio,,Studio,,Standard Studio King,2
double ,,Studio,,Studio,,"Standard Studio, 1 Double Bed, Non Smoking",2
,,Studio,,Studio,,"Standard Studio, 1 King Bed, Kitchen",2
,,Studio,,Studio,,"Standard Studio, 1 Queen Bed",2
,,Studio,,Studio,,"Standard Studio, Kitchen",2
,,Studio,,Studio,,1 Bedroom Studio,2
,,Studio,,Studio,,"Basic Studio, 1 Queen Bed",2
,,Studio,,Studio,,Budget Studio Room,2
,,Studio,city city ,Studio,,"City Studio, Balcony, City View",2
,,Studio,,Studio,,Corner Studio,2
,,Studio,,Studio,,"Design Studio, Ensuite",2
double twin  ,,Studio,,Studio,,Double Or Twin Harbour Studio,2
double twin  ,,Studio,,Studio,,Double Or Twin Studio G,2
double ,,Studio,,Studio,,Double Pearl Studio,2
double ,,Studio,,Studio,,Double Silka Studio,2
double ,,Studio,,Studio,,Double Smart Studio,2
double ,,Studio,,Studio,,Double Studio,2
double ,,Studio,,Studio,,Double Studio Loft,2
double twin  ,,Studio,,Studio,,Double/Twin Corner-Studio,2
,,Studio,,Studio,,Eco Studio,2
,,Studio,,Studio,,Eco Studio Room,2
,,Studio,,Studio,,Garden View King Studio,2
,,Studio,,Studio,,Grand Studio,2
,,Studio,,Studio,,Hi Studio,2
,,Studio,,Studio,,Isanook Studio,2
,,Studio,,Studio,,Loft Studio,2
,,Studio,,Studio,,Mac Pearl Studio,2
,,Studio,,Studio,,One Bedroom Studio,2
,,Studio,,Studio,,Pacific Harbour View Studio,2
,,Studio,,Studio,,Panoramic Studio,2
,,Studio,,Studio,,Parklane Split Level Studio,2
,,Studio,,Studio,,Pearl Studio,2
,,Studio,,Studio,,Queen Bed Studio #2 (1 Queen Bed + 2 Extra Mattress),2
,,Studio,,Studio,,Silka Studio,2
,,Studio,,Studio,,Skyline Studio,2
,,Studio,,Studio,,Smart Studio,2
,,Studio,,Studio,,Stanadard Studio,2
,,Studio,,Studio,,Studio - 2,2
,,Studio,,Studio,,Studio - 2 Adults,2
,,Studio,,Studio,,Studio - Balcony,2
,,Studio,,Studio,,Studio - Business,2
,,Studio,city ,Studio,,Studio - City View,2
,,Studio,,Studio,,Studio - Family,2
,,Studio,,Studio,,Studio - Grand,2
,,Studio,,Studio,,Studio - Loft,2
,,Studio,,Studio,,Studio - Marina View,2
,,Studio,,Studio,,Studio - Non-Smoking,2
,,Studio,,Studio,,Studio - Room Only,2
,,Studio,,Studio,,Studio - Special,2
,,Studio,,Studio,,Studio (2 Adults) Non-Smoking,2
,,Studio,,Studio,,Studio (Bedroom + Living Room),2
,,Studio,,Studio,,Studio (Chic),2
double ,,Studio,,Studio,,Studio (Double),2
,,Studio,,Studio,,Studio (Prestige),2
,,Studio,,Studio,,Studio + Breakfast,2
,,Studio,,Studio,,Studio 1king Room,2
,,Studio,,Studio,,Studio 2 Queens,2
,,Studio,,Studio,,Studio A,2
,,Studio,,Studio,,Studio B,2
,,Studio,,Studio,,Studio Balcony,2
,,Studio,,Studio,,Studio Business,2
,,Studio,,Studio,,Studio C,2
,,Studio,,Studio,,Studio Chalet,2
,,Studio,,Studio,,Studio Chic,2
,,Studio,city ,Studio,,Studio City View With Balcony,2
double ,,Studio,,Studio,,Studio Corner Double,2
double ,,Studio,,Studio,,Studio Double,2
double twin  ,,Studio,,Studio,,Studio Double Or Twin Window,2
double ,,Studio,,Studio,,Studio Double Room,2
,,Studio,,Studio,,Studio Exclusive,2
,,Studio,,Studio,,Studio G,2
,,Studio,,Studio,,Studio King,2
,,Studio,,Studio,,Studio King Bed,2
,,Studio,city ,Studio,,Studio L City View With Balcony,2
,,Studio,,Studio,,Studio L Room,2
,,Studio,,Studio,,Studio Loft,2
,,Studio,,Studio,,Studio Lower Floor Hot Deal,2
,,Studio,,Studio,,Studio Premiere,2
,,Studio,,Studio,,Studio Queen,2
,,Studio,,Studio,,Studio Queen Size Bed,2
,,Studio,,Studio,,Studio Riva Arun,2
,,Studio,,Studio,,Studio Room (Windowless).,2
,,Studio,,Studio,,Studio Room Only,2
,,Studio,,Studio,,Studio Room Queen Bed,2
,,Studio,,Studio,,"Studio Room Type A,D (40-41 Sq.m)",2
,,Studio,,Studio,,Studio Room White Building,2
,,Studio,,Studio,,Studio Room With Balcony,2
,,Studio,,Studio,,Studio Silka,2
,,Studio,,Studio,,Studio Skyline,2
,,Studio,,Studio,,Studio Studio,2
,,Studio,,Studio,,Studio Studio Apartment,2
triple ,,Studio,,Studio,,Studio Triple,2
twin ,,Studio,,Studio,,Studio Twin,2
