hotelType,bedType,bed,roomType,view,Master_room_type,room_name,room_master
Standart,Other,Other,Standart,Other,Standart,Two Bedroom,
Standart,Other,Other,Standart,Other,Standart,Two Bedroom Residensi,
shared ,Other,Other,Standart,Other,Standart,Two Beds In 2 Bed Shared Room,
shared ,Other,Other,Standart,Other,Standart,"Two Beds In 2/3 Beds, Shared Room",
shared ,Other,Other,Standart,Other,Standart,"Two Beds In 3/4 Beds, Shared Room",
Standart,double ,Other,Standart,Other,Standart,Two Double Beds - Non-Smoking,
Standart,Other,Other,Standart,Other,Standart,Two Queen Room,
Standart,Other,Other,Standart,Other,Standart,Two-Bedroom Residensi,
Standart,Other,Other,Standart,Other,Standart,Upgraded Room (Limited Time Offer),
Standart,double ,Other,Standart,Other,Standart,Upper Floor Double Private Room,
Standart,Other,Other,Standart,Other,Standart,Urban,
Standart,Other,Other,Standart,city ,Standart,Urban (City View),
Standart,Other,Other,Standart,Other,Standart,Urban Bunk,
Standart,Other,Other,Standart,Other,Standart,"Urban Bunk, 1 Bunk Bed",
Standart,Other,Other,Standart,Other,Standart,Urban Chic,
Standart,Other,Other,Standart,Other,Standart,Urban Den,
Standart,Other,Other,Standart,Other,Standart,Urban Den Room,
Standart,single ,Other,Standart,Other,Standart,"Urban Heritage, 1 Queen And 1 Single Bed",
Standart,Other,Other,Standart,Other,Standart,Urban King Room ,
Standart,Other,Other,Standart,Other,Standart,Urban Loft,
Standart,Other,Other,Standart,Other,Standart,Urban Room,
Standart,twin ,Other,Standart,Other,Standart,Urban Twin,
Standart,Other,Other,Standart,Other,Standart,"Urban, Room",
Standart,Other,Other,Standart,Other,Standart,Vip,
Standart,Other,Other,Standart,Other,Standart,Vip (4adults),
Standart,double ,Other,Standart,Other,Standart,Vip Double,
Standart,double ,Other,Standart,Other,Standart,Vip Double Bed,
Standart,double ,Other,Standart,Other,Standart,Vip Double Room,
Standart,Other,Other,Standart,city ,Standart,Vip Garden City View,
Standart,Other,Other,Standart,Other,Standart,Vip Ii,
Standart,Other,Other,Standart,Other,Standart,Vip Quad,
Standart,Other,Other,Standart,Other,Standart,Vip Quad Room,
Standart,Other,Other,Standart,Other,Standart,Vip Room,
Standart,Other,Other,Standart,Other,Standart,Vip Room - Balcony - Sky View,
Standart,Other,Other,Standart,Other,Standart,Vista - Flexible Rate,
Standart,Other,Other,Standart,Other,Standart,Vista Plus - Flexible Rate,
Standart,Other,Other,Standart,Other,Standart,Wake Up With Herbs,
Standart,Other,Other,Standart,Other,Standart,Whimsical,
Standart,Other,Other,Standart,Other,Standart,Wifi Oasis Queen Room With Balcony ,
Standart,Other,Other,Standart,Other,Standart,Wild West,
Standart,Other,Other,Standart,Other,Standart,Wonderful,
Standart,Other,Other,Standart,Other,Standart,Wonderful Room,
Standart,Other,Other,Standart,Other,Standart,"Wonderful Room, 1 King Bed",
Standart,twin ,Other,Standart,Other,Standart,Wonderful Twin,
Standart,Other,Other,Standart,Other,Standart,Ying Hua,
Standart,Other,Other,Standart,Other,Standart,Young Traveler,
Standart,Other,Other,Standart,Other,Standart,Zeeen,
Standart,Other,Other,Standart,Other,Standart,Zen,
Standart,Other,Other,Standart suite ,Other,Standart suite ,Finlayson Suite (01 Bedroom),
Standart,Other,Other,Standart suite ,Other,Standart suite ,Fire Suite,
studio ,Other,Other,Studio,Other,Studio,Akyra Studio,
studio ,Other,Other,Studio,Other,Studio,Cool Studio,
studio apartment ,Other,Other,Studio,Other,Studio,Standard Studio Apartment,
studio ,Other,Other,Studio,Other,Studio,Standard Studio King,
studio ,double ,Other,Studio,Other,Studio,"Standard Studio, 1 Double Bed, Non Smoking",
studio ,Other,Other,Studio,Other,Studio,"Standard Studio, 1 King Bed, Kitchen",
studio ,Other,Other,Studio,Other,Studio,"Standard Studio, 1 Queen Bed",
studio ,Other,Other,Studio,Other,Studio,"Standard Studio, Kitchen",
studio ,Other,Other,Studio,Other,Studio,1 Bedroom Studio,
studio ,Other,Other,Studio,Other,Studio,"Basic Studio, 1 Queen Bed",
studio ,Other,Other,Studio,Other,Studio,Budget Studio Room,
studio ,Other,Other,Studio,city city ,Studio,"City Studio, Balcony, City View",
studio ,Other,Other,Studio,Other,Studio,Corner Studio,
studio ,Other,Other,Studio,Other,Studio,"Design Studio, Ensuite",
studio ,double twin ,Other,Studio,Other,Studio,Double Or Twin Harbour Studio,
studio ,double twin ,Other,Studio,Other,Studio,Double Or Twin Studio G,
studio ,double ,Other,Studio,Other,Studio,Double Pearl Studio,
studio ,double ,Other,Studio,Other,Studio,Double Silka Studio,
studio ,double ,Other,Studio,Other,Studio,Double Smart Studio,
studio ,double ,Other,Studio,Other,Studio,Double Studio,
studio ,double ,Other,Studio,Other,Studio,Double Studio Loft,
studio ,double twin ,Other,Studio,Other,Studio,Double/Twin Corner-Studio,
studio ,Other,Other,Studio,Other,Studio,Eco Studio,
studio ,Other,Other,Studio,Other,Studio,Eco Studio Room,
studio ,Other,Other,Studio,Other,Studio,Garden View King Studio,
studio ,Other,Other,Studio,Other,Studio,Grand Studio,
studio ,Other,Other,Studio,Other,Studio,Hi Studio,
studio ,Other,Other,Studio,Other,Studio,Isanook Studio,
studio ,Other,Other,Studio,Other,Studio,Loft Studio,
studio ,Other,Other,Studio,Other,Studio,Mac Pearl Studio,
studio ,Other,Other,Studio,Other,Studio,One Bedroom Studio,
studio ,Other,Other,Studio,Other,Studio,Pacific Harbour View Studio,
studio ,Other,Other,Studio,Other,Studio,Panoramic Studio,
studio ,Other,Other,Studio,Other,Studio,Parklane Split Level Studio,
studio ,Other,Other,Studio,Other,Studio,Pearl Studio,
studio ,Other,Other,Studio,Other,Studio,Queen Bed Studio #2 (1 Queen Bed + 2 Extra Mattress),
studio ,Other,Other,Studio,Other,Studio,Silka Studio,
studio ,Other,Other,Studio,Other,Studio,Skyline Studio,
studio ,Other,Other,Studio,Other,Studio,Smart Studio,
studio ,Other,Other,Studio,Other,Studio,Stanadard Studio,
studio ,Other,Other,Studio,Other,Studio,Studio - 2,
studio ,Other,Other,Studio,Other,Studio,Studio - 2 Adults,
studio ,Other,Other,Studio,Other,Studio,Studio - Balcony,
studio ,Other,Other,Studio,Other,Studio,Studio - Business,
studio ,Other,Other,Studio,city ,Studio,Studio - City View,
studio family ,Other,Other,Studio,Other,Studio,Studio - Family,
studio ,Other,Other,Studio,Other,Studio,Studio - Grand,
studio ,Other,Other,Studio,Other,Studio,Studio - Loft,
studio ,Other,Other,Studio,Other,Studio,Studio - Marina View,
studio ,Other,Other,Studio,Other,Studio,Studio - Non-Smoking,
studio ,Other,Other,Studio,Other,Studio,Studio - Room Only,
studio ,Other,Other,Studio,Other,Studio,Studio - Special,
studio ,Other,Other,Studio,Other,Studio,Studio (2 Adults) Non-Smoking,
studio ,Other,Other,Studio,Other,Studio,Studio (Bedroom + Living Room),
studio ,Other,Other,Studio,Other,Studio,Studio (Chic),
studio ,double ,Other,Studio,Other,Studio,Studio (Double),
studio ,Other,Other,Studio,Other,Studio,Studio (Prestige),
studio ,Other,Other,Studio,Other,Studio,Studio + Breakfast,
studio ,Other,Other,Studio,Other,Studio,Studio 1king Room,
studio ,Other,Other,Studio,Other,Studio,Studio 2 Queens,
studio ,Other,Other,Studio,Other,Studio,Studio A,
studio ,Other,Other,Studio,Other,Studio,Studio B,
studio ,Other,Other,Studio,Other,Studio,Studio Balcony,
studio ,Other,Other,Studio,Other,Studio,Studio Business,
studio ,Other,Other,Studio,Other,Studio,Studio C,
studio ,Other,Other,Studio,Other,Studio,Studio Chalet,
studio ,Other,Other,Studio,Other,Studio,Studio Chic,
studio ,Other,Other,Studio,city ,Studio,Studio City View With Balcony,
studio ,double ,Other,Studio,Other,Studio,Studio Corner Double,
studio ,double ,Other,Studio,Other,Studio,Studio Double,
studio ,double twin ,Other,Studio,Other,Studio,Studio Double Or Twin Window,
studio ,double ,Other,Studio,Other,Studio,Studio Double Room,
studio ,Other,Other,Studio,Other,Studio,Studio Exclusive,
studio ,Other,Other,Studio,Other,Studio,Studio G,
studio ,Other,Other,Studio,Other,Studio,Studio King,
studio ,Other,Other,Studio,Other,Studio,Studio King Bed,
studio ,Other,Other,Studio,city ,Studio,Studio L City View With Balcony,
studio ,Other,Other,Studio,Other,Studio,Studio L Room,
studio ,Other,Other,Studio,Other,Studio,Studio Loft,
studio ,Other,Other,Studio,Other,Studio,Studio Lower Floor Hot Deal,
studio ,Other,Other,Studio,Other,Studio,Studio Premiere,
studio ,Other,Other,Studio,Other,Studio,Studio Queen,
studio ,Other,Other,Studio,Other,Studio,Studio Queen Size Bed,
studio ,Other,Other,Studio,Other,Studio,Studio Riva Arun,
studio ,Other,Other,Studio,Other,Studio,Studio Room (Windowless).,
studio ,Other,Other,Studio,Other,Studio,Studio Room Only,
studio ,Other,Other,Studio,Other,Studio,Studio Room Queen Bed,
studio ,Other,Other,Studio,Other,Studio,"Studio Room Type A,D (40-41 Sq.m)",
studio ,Other,Other,Studio,Other,Studio,Studio Room White Building,
studio ,Other,Other,Studio,Other,Studio,Studio Room With Balcony,
studio ,Other,Other,Studio,Other,Studio,Studio Silka,
studio ,Other,Other,Studio,Other,Studio,Studio Skyline,
studio studio ,Other,Other,Studio,Other,Studio,Studio Studio,
studio studio apartment ,Other,Other,Studio,Other,Studio,Studio Studio Apartment,
studio ,triple ,Other,Studio,Other,Studio,Studio Triple,
studio ,twin ,Other,Studio,Other,Studio,Studio Twin,
studio ,twin ,Other,Studio,Other,Studio,Studio Twin Bed,
studio ,twin ,Other,Studio,Other,Studio,Studio Twin.,
studio ,Other,Other,Studio,Other,Studio,Studio Two Queen Beds,
studio ,Other,Other,Studio,Other,Studio,Studio Type A,
studio ,Other,Other,Studio,Other,Studio,Studio With 1 King Bed - No Smoking,
studio ,Other,Other,Studio,Other,Studio,Studio With Balcony,
studio ,Other,Other,Studio,Other,Studio,Studio With Breakfast,
studio ,Other,Other,Studio,Other,Studio,"Studio, 1 Bedroom, Corner",
studio ,double ,Other,Studio,Other,Studio,"Studio, 1 Double Bed",
studio ,double ,Other,Studio,Other,Studio,"Studio, 1 Double Bed, Garden View",
studio ,double twin ,Other,Studio,Other,Studio,"Studio, 1 Double Or 2 Twin Beds",
studio ,Other,Other,Studio,Other,Studio,"Studio, 1 King Bed",
studio ,Other,Other,Studio,city ,Studio,"Studio, 1 King Bed, City View",
studio ,Other,Other,Studio,Other,Studio,"Studio, 1 King Bed, Non Smoking",
studio ,Other,Other,Studio,Other,Studio,"Studio, 1 Queen Bed",
studio ,Other,Other,Studio,Other,Studio,"Studio, 1 Queen Bed (Loft)",
studio studio ,Other,Other,Studio,Other,Studio,"Studio, 1 Queen Bed (Studio A)",
studio studio ,Other,Other,Studio,Other,Studio,"Studio, 2 Queen Beds ( Studio B)",
studio ,twin ,Other,Studio,Other,Studio,"Studio, 2 Twin Beds",
studio ,Other,Other,Studio,city ,Studio,"Studio, City View",
studio ,Other,Other,Studio,Other,Studio,"Studio, No Windows",
studio ,Other,Other,Studio,Other,Studio,"Studio, Non Smoking",
studio ,Other,Other,Studio,Other,Studio,Super Spacious Studio Home,
studio ,triple ,Other,Studio,Other,Studio,Triple Studio,
studio ,twin ,Other,Studio,Other,Studio,Twin One Bedroom Studio,
studio ,twin ,Other,Studio,Other,Studio,Twin Silka Studio,
studio ,double ,Other,Studio,Other,Studio,Double Studio-Loft,
studio ,Other,Other,Studio,Other,Studio,24 Hours Stay Studio Without Window,
studio ,Other,Other,Studio,Other,Studio,Harbor Studio,
studio ,Other,Other,Studio,Other,Studio,Harbour Studio,
studio ,Other,Other,Studio,Other,Studio,Riva Arun Studio,
studio ,Other,Other,Studio,Other,Studio,Spa Studio,
studio ,triple ,Other,Studio,Other,Studio,Triple Pearl Studio,
studio ,Other,Other,Studio,Other,Studio,Urban Studio,
studio ,Other,Other,Studio,Other,Studio,"Urban Studio, 1 Queen Bed",
studio apartment ,Other,Other,studio apartment ,Other,studio apartment ,Quad Studio Apartment,
studio apartment ,Other,Other,studio apartment ,Other,studio apartment ,Studio Apartment,
studio apartment ,Other,Other,studio apartment ,Other,studio apartment ,Studio Apartment King Bed,
studio apartment ,Other,Other,studio apartment ,Other,studio apartment ,Studio Apartment With Balcony,
studio club ,Other,Other,studio club ,Other,studio club ,So Studio 1 King Bed Club Access,
studio ,twin ,Other,Studio Deluxe,Other,Studio Deluxe,Twin Deluxe Studio,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Grand Deluxe Studio,
studio ,double ,Other,Studio Deluxe,Other,Studio Deluxe,Double Deluxe Studio,
studio ,twin ,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe Twin Studio,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe King Studio,
studio ,double ,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe Double Studio,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe Studio,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe Studio (45sqm),
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe Studio (Checkin 8am - 8pm),
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe Studio (Tower-A).,
studio ,Other,king ,Studio Deluxe,Other,Studio Deluxe,Deluxe Studio King Bed,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe Studio Room,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe Studio Suite,
studio ,twin ,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe Studio Twin,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe Studio With Balcony,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe Studio With Breakfast,
studio ,Other,queen ,Studio Deluxe,Other,Studio Deluxe,Deluxe Studio With Queen Bed,
studio ,twin ,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe Studio With Twin Bed,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,"Deluxe Studio, 1 Bedroom",
studio ,double ,Other,Studio Deluxe,Other,Studio Deluxe,"Deluxe Studio, 1 Double Bed",
studio ,Other,king ,Studio Deluxe,Other,Studio Deluxe,"Deluxe Studio, 1 King Bed",
studio ,Other,king ,Studio Deluxe,Other,Studio Deluxe,"Deluxe Studio, 1 King Bed, Accessible, Non Smoking",
studio ,Other,king ,Studio Deluxe,Other,Studio Deluxe,"Deluxe Studio, 1 King Bed, Kitchen",
studio ,Other,queen ,Studio Deluxe,Other,Studio Deluxe,"Deluxe Studio, 1 Queen Bed",
studio ,Other,Other,Studio Deluxe,city ,Studio Deluxe,"Deluxe Studio, Balcony, City View",
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,"Deluxe Studio, Sauna",
studio ,twin ,Other,Studio Deluxe,Other,Studio Deluxe,"Deluxe Studio, Twin Bed",
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe Studio.,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Deluxe (Studio),
studio ,double ,Other,Studio Deluxe,Other,Studio Deluxe,Double Deluxe-Studio,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Studio - Deluxe,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Studio - Suite - Deluxe,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Studio Deluxe,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Studio Deluxe  New,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Studio Deluxe (45 Sq.m.),
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Studio Deluxe (Tower B),
studio ,double ,Other,Studio Deluxe,Other,Studio Deluxe,Studio Deluxe Double,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Studio Deluxe King,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Studio Deluxe Queen,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Studio Deluxe Queen Bed,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Studio Deluxe Room,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Studio Deluxe With Balcony,
studio ,Other,Other,Studio Deluxe,Other,Studio Deluxe,Super Deluxe Studio,
studio ,Other,Other,Studio Exclusive,Other,Studio Exclusive,Exclusive Studio,
studio ,Other,Other,Studio Exclusive,Other,Studio Exclusive,Executive Premier Three-Bedroom Studio,
studio ,Other,Other,Studio Exclusive,Other,Studio Exclusive,Executive Studio,
studio ,Other,Other,Studio Exclusive,Other,Studio Exclusive,Executive Studio King,
studio ,Other,Other,Studio Exclusive,Other,Studio Exclusive,Executive Studio Suite,
studio ,twin ,Other,Studio Exclusive,Other,Studio Exclusive,Executive Studio Twin,
studio ,Other,Other,Studio Exclusive,Other,Studio Exclusive,"Executive Studio, 1 King Bed",
studio ,Other,Other,Studio Exclusive,Other,Studio Exclusive,"Executive Studio, 1 King Bed, Kitchen",
studio ,Other,Other,Studio Exclusive,Other,Studio Exclusive,"Executive Studio, 1 King Bed, Kitchenette (Bathtub)",
studio ,Other,Other,Studio Exclusive,Other,Studio Exclusive,"Executive Studio, 1 King Bed, Lake View",
studio ,Other,Other,Studio Exclusive,city ,Studio Exclusive,"Executive Studio, Balcony, City View",
studio ,Other,Other,Studio Exclusive,Other,Studio Exclusive,"Executive Studio, Kitchen",
studio ,twin ,Other,Studio Exclusive,Other,Studio Exclusive,Executive Twin Studio,
studio ,Other,Other,Studio Exclusive,Other,Studio Exclusive,Executive King Studio,
